id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,catalogue_num
natmn117,Yifu shouzhuo The two golden bracelets,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn117.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn117.krn,natmn117.krn,kern,c2d6ab1293893dcd7b4e07733ac04ef2,Helmut Schaffrath,C0542
natmn118,Yao jiao changdiao Competition of wrestling,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Kampflied: shuaijiao; Wird von den Zuschauern zum Ringkampf gesungen.,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn118.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn118.krn,natmn118.krn,kern,eb5c0606878dc7ff31e257c3380aad82,Helmut Schaffrath,C0593
natmn119,Du rong za na Drengcan-a                             (name),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn119.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn119.krn,natmn119.krn,kern,228ab6197f8211b0477ec9193d336551,Helmut Schaffrath,C0585
natmn120,Sai leiguan The source Sajr                         (Name),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn120.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn120.krn,natmn120.krn,kern,439f9b1fcad064c244ced4779ebe64c3,Helmut Schaffrath,C0594
natmn121,Qing an I ask (for) the peace,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn121.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn121.krn,natmn121.krn,kern,31f8fff8c131d17359207388c275044c,Helmut Schaffrath,C0543
natmn122,Laoren de zhuyuan The favour (?) of the old man,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn122.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn122.krn,natmn122.krn,kern,1c7a8d158d35ec4f47ae8cfbf485bb95,Helmut Schaffrath,C0544
natmn123,"Xiang nian nin a, qinai de ren Well, I go for my native land!",,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn123.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn123.krn,natmn123.krn,kern,bfc9731dc1f85484a8a33afd41d77a90,Helmut Schaffrath,C0545
natmn124,Bao la gan tao hai The bend of the source,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn124.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn124.krn,natmn124.krn,kern,16e9c18f55a5b7db9712ffd14560db3f,Helmut Schaffrath,C0586
natmn125,Ali shan de gu niang,,Taiwan,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Qingge. Gechang aiqing,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn125.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn125.krn,natmn125.krn,kern,b9903e0b53628fa3975a95cb2a2d629a,Helmut Schaffrath,C0960
natmn126,Qu man di,,Xinjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn126.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn126.krn,natmn126.krn,kern,148e9f53cc457dc454afaf3093493680,Helmut Schaffrath,C0963
natmn127,Mache fu zhige,,Xinjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn127.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn127.krn,natmn127.krn,kern,641f4f5fb555f23931b54059dbf250b1,Helmut Schaffrath,C0964
natmn128,Xinjiang hao,,Xinjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn128.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn128.krn,natmn128.krn,kern,4e7ece2487b780b4332b7cefc8e73af1,Helmut Schaffrath,C0965
natmn129,Jinse de cuiniao Chest with golden wings,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn129.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn129.krn,natmn129.krn,kern,52ff2f3b19de75ddd22df4b474ff9beb,Helmut Schaffrath,C0587
natmn130,Jia n ge Song of the bride setting out,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn130.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn130.krn,natmn130.krn,kern,a41a0769c44bc644f98121dd1bcab8c3,Helmut Schaffrath,C0546
natmn131,Kuiwu de shengqi A pretty body (S. 555),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn131.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn131.krn,natmn131.krn,kern,b96556f83c6fd589c25867a8a88b1f9c,Helmut Schaffrath,C0547
natmn132,Bai hao qiu The sand dunes of Agt,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn132.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn132.krn,natmn132.krn,kern,cc114a20987e94a682508746fbacb857,Helmut Schaffrath,C0548
natmn133,Zai yao lanban guxiang Become a young woman,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn133.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn133.krn,natmn133.krn,kern,662c6a90b826d489cafb76a26f4c2a7b,Helmut Schaffrath,C0549
natmn134,Bai yin didi The rich young brother,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn134.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn134.krn,natmn134.krn,kern,e1e01fe17aa6ebaff970c2072c263048,Helmut Schaffrath,C0550
natmn135,Meng he ba ya er                         (Name) Mnxbajar                                (Name),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn135.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn135.krn,natmn135.krn,kern,0fea716b5422592cc5c05071a6e77cf6,Helmut Schaffrath,C0551
natmn136,E tuo ke xijie To the west boarder of the Otug            (Verwaltungseinheit),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn136.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn136.krn,natmn136.krn,kern,d8ca180cd7c7eea4e008a0c99d532a23,Helmut Schaffrath,C0552
natmn137,Gandier xi li The pass of Gandir,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn137.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn137.krn,natmn137.krn,kern,7557b19af6f226802468ab25abec2602,Helmut Schaffrath,C0553
natmn138,Wu ling hua The two clouds,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn138.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn138.krn,natmn138.krn,kern,4b8924ec9e5596487bf76453aaae4d3b,Helmut Schaffrath,C0554
natmn139,Nianjie shiwu sui Fifteen years old,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn139.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn139.krn,natmn139.krn,kern,093715b67a9167868d7a9f49162152ff,Helmut Schaffrath,C0555
natmn140,Shaqiu shang de xianghui The white peak of sand dunes,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn140.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn140.krn,natmn140.krn,kern,fd286540ebcb00341e3e61980b9c0117,Helmut Schaffrath,C0556
natmn141,Xiu jixiang hua wen The hat with the spiral ornament on the top,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn141.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn141.krn,natmn141.krn,kern,dc8d1d488093dec501378410790d803b,Helmut Schaffrath,C0557
natmn142,Zhenqui de lao hai The scales with silver weight,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn142.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn142.krn,natmn142.krn,kern,2b3b78c7227bc58405b984ab6d9a18c6,Helmut Schaffrath,C0559
natmn143,Ang Nang                                 (Name),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn143.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn143.krn,natmn143.krn,kern,504599ce34908001b67ed7c249e9d9fd,Helmut Schaffrath,C0560
natmn144,Ang naga erna Nang rag ar-na                            (Name),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn144.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn144.krn,natmn144.krn,kern,65953925e7d878b5edd479d858a2d3a6,Helmut Schaffrath,C0561
natmn145,Wuyun dali Ogjuntaraj                              (Name),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn145.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn145.krn,natmn145.krn,kern,3f77bcaf5192ffa5c5fb65dbbe29c0b8,Helmut Schaffrath,C0562
natmn146,Fen ju zaoliu ma The bay horse with white breast and whitish muzzle,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn146.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn146.krn,natmn146.krn,kern,6afdbb8556012d565ce141ebb30db725,Helmut Schaffrath,C0588
natmn147,Li shu The fruit tree,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn147.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn147.krn,natmn147.krn,kern,18dd8149025bdc586e5d1f58dd7d81b1,Helmut Schaffrath,C0563
natmn148,Zai chunji In the spring time,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn148.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn148.krn,natmn148.krn,kern,9b943659e4f4d921c00a92f19d2bde26,Helmut Schaffrath,C0564
natmn149,Dun ji lu wan The bend of Tanjid,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn149.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn149.krn,natmn149.krn,kern,393507b018427cb55dc25eccd580b938,Helmut Schaffrath,C0565
natmn150,Dakou shao de ershi ke ya Twenty teeth whistling,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn150.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn150.krn,natmn150.krn,kern,a6733f7dca4523022000303fec71459d,Helmut Schaffrath,C0566
natmn151,Huiqin Future,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn151.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn151.krn,natmn151.krn,kern,60e049811e79999dc8cfb0171ec20673,Helmut Schaffrath,C0567
natmn152,Tao jinshang During the reward,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn152.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn152.krn,natmn152.krn,kern,fbb29a169835899afb8d4db4d78232cc,Helmut Schaffrath,C0568
natmn153,Ershi feng luotuo Twenty camels,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn153.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn153.krn,natmn153.krn,kern,36759057e5b139032ee8f5aba69e2ced,Helmut Schaffrath,C0569
natmn154,Shan dan zi liu ma The horse of deep violet like sandalwood colour,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn154.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn154.krn,natmn154.krn,kern,e66e7cbe51b17c21ccfcf364b1e68ff2,Helmut Schaffrath,C0570
natmn155,Dang de jia yu hao,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn155.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn155.krn,natmn155.krn,kern,81a3dc9dd5bee38ead93818f1f8d99fd,Helmut Schaffrath,C0525
natmn156,Laodong muofan Anbu qima,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn156.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn156.krn,natmn156.krn,kern,262214ab9dfdd88c74fa59ce0ea55ad9,Helmut Schaffrath,C0524
natmn157,Ma yi la,,Xinjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn157.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn157.krn,natmn157.krn,kern,7eaccaba21108534c79a17d7d7e35b4c,Helmut Schaffrath,C0966
natmn158,Li han hong gege er,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn158.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn158.krn,natmn158.krn,kern,95794902ae19b2bd0bc23ba1ffb625f1,Helmut Schaffrath,C0527
natmn159,Yuekan yue xihuan,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebeslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn159.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn159.krn,natmn159.krn,kern,93144d0ae6137fc67bce64d713da0aee,Helmut Schaffrath,C0529
natmn160,Bao shan                       (Schatzberg),,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn160.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn160.krn,natmn160.krn,kern,ae89a65e24041b325c86a8430e102add,Helmut Schaffrath,C0528
natmn161,NN,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn161.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn161.krn,natmn161.krn,kern,012dcfedbcdf50e414c053b26a38de80,Helmut Schaffrath,C1209
natmn162,A xi li xi,,"Guizhou, Weining",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Wuge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn162.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn162.krn,natmn162.krn,kern,890dd1cbfc249216ab8975b9fc1ba1e0,Helmut Schaffrath,C0792
natmn163,Yaolan qu,,"Heilongjiang, Heihe",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Cuimian qu. Muqin hong haizi shuiliao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn163.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn163.krn,natmn163.krn,kern,c6dbf1c9141138ea341f36580eb7b236,Helmut Schaffrath,C1124
natmn164,Wu yang reqing de ge,,Heilongjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Wuge. Zhufu,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn164.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn164.krn,natmn164.krn,kern,47e34ad9c61a4c2e1c5fb6aa5cf7a4c7,Helmut Schaffrath,C1131
natmn165,Chuse de geshou,,Heilongjiang,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn165.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn165.krn,natmn165.krn,kern,5ef38dba2b393a8fcdf6e8377891bacf,Helmut Schaffrath,C1123
natmn166,Kong qi qu,,Dongbei,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn166.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn166.krn,natmn166.krn,kern,159bdd2885797c1f6bd94f63c1573e89,Helmut Schaffrath,C0796
natmn167,Shier yue jie qi,,Fujian,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,Xiaodiao,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn167.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn167.krn,natmn167.krn,kern,c23cd77d72f2a6aa5a911818252e716f,Helmut Schaffrath,C1277
natmn168,Hao hua hong,,Guizhou,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn168.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn168.krn,natmn168.krn,kern,07b876469fa43f6a9388f08a9dc45aba,Helmut Schaffrath,C0793
natmn169,Ke laidao jia le,,Guizhou,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Shangge, Feige. Yingke",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn169.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn169.krn,natmn169.krn,kern,cb099d3d99fbc4548796590b7f62ca97,Helmut Schaffrath,C0791
natmn170,Yi ma ya ji song,,"Sichuan, West(zwischen Tiebetund Sichuan",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Wuge, Batang xianzi. Zanmei jiaxiang",,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn170.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn170.krn,natmn170.krn,kern,51d5c9ecd9a27668d357814b2a08f875,Helmut Schaffrath,C1275
natmn171,Nuo en ji ya,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn171.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn171.krn,natmn171.krn,kern,2e8b64524144986c8c8001df8232d030,Helmut Schaffrath,C1276
natmn172,Nande jinri you xiangfeng,,"Guangxi, Nandan",,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn172.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn172.krn,natmn172.krn,kern,900b1fe8444edd233e87f8c76a375b46,Helmut Schaffrath,C0787
natmn173,Xiao hua ma,,Neimeng (Naehe Jilin),,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn173.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn173.krn,natmn173.krn,kern,f4d0728ca908dfb46920b76224137ad5,Helmut Schaffrath,C0177A
natmn174,Sen ji de ma,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn174.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn174.krn,natmn174.krn,kern,1fbd9a79407e94fbcd23dab1e1a63da2,Helmut Schaffrath,C0187A
natmn175,Cang lao de da yan,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn175.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn175.krn,natmn175.krn,kern,fbfc15312eb0d1e06011e50e57d8363c,Helmut Schaffrath,C0195A
natmn176,Lu peng de yu shu,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn176.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn176.krn,natmn176.krn,kern,f185c95d1c5a232b275463d5840d125f,Helmut Schaffrath,C0198A
natmn177,Huangjiang jao The horns of male antilope,,Neimeng,,,,,,,,,,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn177.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn177.krn,natmn177.krn,kern,8d74e79264e26fbed3576572d0de54e5,Helmut Schaffrath,C0577A
